"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"ST LUDGER","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,0","1,5","8,7","19,7","27,2","24,9","11,4","2,6","0,14","0,0","96,2","C"
"ST LUDGER","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,27","0,95","1,3","0,48","0,30","0,0","0,0","0,0","3,3","C"
"ST LUDGER","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST LUDGER","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,17","0,36","0,17","0,04","0,0","0,0","0,0","0,74","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,12","3,4","13,6","22,7","18,7","8,1","0,80","0,09","0,0","67,5","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,52","0,61","2,3","9,3","23,6","29,5","31,0","31,0","26,9","17,7","5,4","1,0","178,7","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,8","28,2","30,6","24,8","11,6","1,8","0,14","0,17","5,4","18,1","27,0","30,7","209,2","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,5","27,7","28,7","20,7","7,5","0,52","0,0","0,0","3,1","13,3","24,7","30,0","186,6","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","29,3","26,4","24,7","13,4","2,5","0,04","0,0","0,0","0,58","6,5","19,1","27,4","149,9","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","21,2","19,8","12,8","1,2","0,0","0,0","0,0","0,0","0,0","0,08","5,0","16,0","76,1","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","10,7","8,0","2,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,22","3,9","25,8","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","1,2","0,75","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,12","2,0","C"
"ST LUDGER","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 0,2 mm","3,2","1,9","4,6","11,1","14,2","15,1","15,7","15,0","13,8","14,6","9,8","3,3","122,1","D"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 5 mm","1,7","0,96","1,6","4,8","6,5","7,2","7,3","6,2","5,7","5,9","4,2","1,6","53,6","D"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 10 mm","0,83","0,43","0,85","2,0","3,5","4,1","3,8","3,5","3,1","3,1","2,0","0,56","27,6","D"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 25 mm","0,06","0,0","0,0","0,09","0,63","0,80","0,71","0,92","0,62","0,52","0,20","0,06","4,6","D"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 50 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,10","0,13","0,05","0,15","0,0","0,0","0,43","D"
"ST LUDGER","QC","Normales","Jours avec pluie","Jours avec pluie >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
