"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","1986/01/25","2008/02/01","2001/03/22","1975/04/03","1997/05/06","1975/06/01","1975/07/01","1975/08/01","1974/09/01","1993/10/31","2002/11/17","2007/12/16",""," "
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","44,4","58,1","47,0","43,4","50,1","68,8","69,0","69,6","94,4","56,1","79,4","57,5","",""
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1978/01/08","1996/02/20","2001/03/22","1980/04/09","2017/05/01","1981/06/22","1992/07/17","2011/08/28","2004/09/09","1976/10/09","1996/11/08","2007/12/16",""," "
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm)","86","114","148","126","1","0","0","0","0","9","32","80","",""
"TROIS-RIVIERES","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2009/01/31","2008/02/15","2008/03/20","2008/04/01","1997/05/07","1981/06/01","1981/07/01","1980/08/01","1980/09/01","1997/10/27","1986/11/22","2007/12/17",""," "
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","0,48","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13","0,65","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","7,7","4,1","0,68","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","15,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","24,9","20,8","11,8","0,95","0,0","0,0","0,0","0,0","0,0","0,0","4,1","18,4","81,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","6,1","7,4","19,2","29,1","31,0","30,0","31,0","31,0","30,0","31,0","25,9","12,6","284,3","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,04","0,0","0,96","11,1","29,1","30,0","31,0","31,0","30,0","20,3","5,0","0,26","188,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,0","0,50","8,3","22,0","29,7","28,3","14,1","1,5","0,0","0,0","104,3","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,11","0,52","1,6","0,23","0,09","0,0","0,0","0,0","2,6","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,36","3,1","1,5","0,48","0,0","0,0","0,0","5,5","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,04","8,2","26,0","30,9","30,2","18,2","3,2","0,0","0,0","116,8","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,65","0,74","3,3","17,4","30,9","30,0","31,0","31,0","30,0","28,5","13,6","3,1","220,1","C"
"TROIS-RIVIERES","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","31,0","28,3","30,7","21,2","1,4","0,0","0,0","0,0","0,13","7,1","22,3","30,5","172,5","C"
